db_id,question,gold_sql,predicted_sql,execution_accuracy
flight_2,What is the airport code of the airport with the most flights?,SELECT T1.AirportCode FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport OR T1.AirportCode  =  T2.SourceAirport GROUP BY T1.AirportCode ORDER BY count(*) DESC LIMIT 1,"To find the airport code of the airport with the most flights, you can use the following SQL query:

```sql
SELECT AirportCode
FROM airports a
JOIN (
  SELECT Airline, AirportCode, COUNT(*) as NumFlights
  FROM flights
  GROUP BY Airline, AirportCode
  ORDER BY NumFlights DESC
  LIMIT 1
) b ON a.AirportCode = b.Air","PRED_FAIL: near ""To"": syntax error"
flight_2,What is the code of airport that has fewest number of flights?,SELECT T1.AirportCode FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport OR T1.AirportCode  =  T2.SourceAirport GROUP BY T1.AirportCode ORDER BY count(*) LIMIT 1,"SELECT AirportCode, COUNT(*) as NumberOfFlights
FROM airports
JOIN flights ON airports.AirportCode = flights.DestAirport
GROUP BY AirportCode
ORDER BY NumberOfFlights ASC
LIMIT 1;",MATCH
flight_2,Give the code of the airport with the least flights.,SELECT T1.AirportCode FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport OR T1.AirportCode  =  T2.SourceAirport GROUP BY T1.AirportCode ORDER BY count(*) LIMIT 1,"To find the airport with the least number of flights, you can use the following SQL query:

```sql
SELECT AirportCode
FROM airports
JOIN (
  SELECT Airline, AirportCode, COUNT(*) as FlightCount
  FROM flights
  GROUP BY Airline, AirportCode
  ORDER BY FlightCount ASC
  LIMIT 1
) as least_flights
ON airports.AirportCode = least_","PRED_FAIL: near ""To"": syntax error"
flight_2,Which airline has most number of flights?,SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) DESC LIMIT 1,"SELECT a.Abbreviation, COUNT(f.FlightNo) as NumberOfFlights
FROM airlines a
JOIN flights f ON a.Uid = f.Airline
GROUP BY a.Abbreviation
ORDER BY NumberOfFlights DESC
LIMIT 1;",MISMATCH
flight_2,What airline serves the most flights?,SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) DESC LIMIT 1,"SELECT a.Airlines, COUNT(f.FlightNo) as NumberOfFlights
FROM airlines a
JOIN flights f ON a.uid = f.Airline
GROUP BY a.Airlines
ORDER BY NumberOfFlights DESC
LIMIT 1;",PRED_FAIL: no such column: a.Airlines
flight_2,Find the abbreviation and country of the airline that has fewest number of flights?,"SELECT T1.Abbreviation ,  T1.Country FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) LIMIT 1","To find the airline with the fewest number of flights, you can use the following SQL query:

```sql
SELECT a.Abbreviation, a.Country
FROM airlines a
LEFT JOIN (
  SELECT Airline, COUNT(*) as NumFlights
  FROM flights
  GROUP BY Airline
  ORDER BY NumFlights ASC
  LIMIT 1
) f ON a.uid = f","PRED_FAIL: near ""To"": syntax error"
flight_2,What is the abbreviation of the airilne has the fewest flights and what country is it in?,"SELECT T1.Abbreviation ,  T1.Country FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) LIMIT 1","To find the airline with the fewest flights and the country it is based in, you can use the following SQL query:

```sql
SELECT a.Abbreviation, c.Country
FROM airlines a
JOIN (
  SELECT Airline, COUNT(*) as NumFlights
  FROM flights
  GROUP BY Airline
  ORDER BY NumFlights ASC
  LIMIT 1
) b ON a","PRED_FAIL: near ""To"": syntax error"
flight_2,What are airlines that have some flight departing from airport 'AHD'?,"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""AHD""","SELECT DISTINCT a.Airlines
FROM flights f
JOIN airports a ON f.DestAirport = a.AirportCode
WHERE a.AirportCode = 'AHD';",PRED_FAIL: no such column: a.Airlines
flight_2,Which airlines have a flight with source airport AHD?,"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""AHD""",SELECT Airline FROM flights WHERE SourceAirport = 'AHD';,MATCH
flight_2,What are airlines that have flights arriving at airport 'AHD'?,"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.DestAirport  =  ""AHD""","SELECT a.Airlines, a.Airline, a.Abbreviation, c.AirportName, c.AirportCode
FROM airlines a
JOIN flights f ON a.uid = f.Airline
JOIN airports c ON f.DestAirport = c.AirportCode
WHERE c.AirportCode = 'AHD';",PRED_FAIL: no such column: a.Airlines
flight_2,Which airlines have a flight with destination airport AHD?,"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.DestAirport  =  ""AHD""","SELECT Airline FROM flights
WHERE DestAirport = (SELECT AirportCode FROM airports WHERE AirportName = 'AHD');",MATCH
flight_2,Find all airlines that have flights from both airports 'APG' and 'CVO'.,"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""APG"" INTERSECT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""CVO""","SELECT a.Airlines
FROM airlines a
JOIN flights f ON a.uid = f.Airline
WHERE f.SourceAirport = 'APG' AND EXISTS (
  SELECT 1 FROM flights g
  JOIN airports h ON g.DestAirport = h.AirportCode
  WHERE f.Airline = a.uid AND h.AirportCode = 'CVO'
);",PRED_FAIL: no such column: a.Airlines
flight_2,Which airlines have departing flights from both APG and CVO airports?,"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""APG"" INTERSECT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""CVO""","To find the airlines that have departing flights from both APG and CVO airports, you can use the following SQL query:

```sql
SELECT a.Airlines
FROM airlines a
JOIN flights f ON a.uid = f.Airline
WHERE f.SourceAirport IN ('APG', 'CVO')
GROUP BY a.Airlines
HAVING COUNT(DISTINCT f.SourceAirport) =","PRED_FAIL: near ""To"": syntax error"
flight_2,Find all airlines that have flights from airport 'CVO' but not from 'APG'.,"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""CVO"" EXCEPT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""APG""","SELECT a.Airlines
FROM airlines a
LEFT JOIN flights f ON a.uid = f.Airline
WHERE f.SourceAirport = 'CVO' AND (f.DestAirport IS NULL OR f.DestAirport <> 'APG')
GROUP BY a.Airlines
HAVING COUNT(*) > 0;",PRED_FAIL: no such column: a.Airlines
flight_2,Which airlines have departures from CVO but not from APG airports?,"SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""CVO"" EXCEPT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  ""APG""","To find the airlines that have departures from CVO airport but not from APG airport, you can use the following SQL query:

```sql
SELECT a.Airlines
FROM airlines a
JOIN flights f ON a.uid = f.Airline
WHERE f.SourceAirport = 'CVO'
AND NOT EXISTS (
  SELECT 1
  FROM flights g
  WHERE g.Airline = a.uid","PRED_FAIL: near ""To"": syntax error"
flight_2,Find all airlines that have at least 10 flights.,SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  >  10,"SELECT a.Airlines
FROM airlines a
JOIN flights f ON a.uid = f.Airline
GROUP BY a.Airlines
HAVING COUNT(f.FlightNo) >= 10;",PRED_FAIL: no such column: a.Airlines
flight_2,Which airlines have at least 10 flights?,SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  >  10,"SELECT a.Airlines
FROM airlines a
JOIN flights f ON a.uid = f.Airline
GROUP BY a.Airlines
HAVING COUNT(f.FlightNo) >= 10;",PRED_FAIL: no such column: a.Airlines
flight_2,Find all airlines that have fewer than 200 flights.,SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  <  200,"SELECT Airline
FROM airlines a
LEFT JOIN flights f ON a.uid = f.Airline
GROUP BY a.Airline
HAVING COUNT(f.FlightNo) < 200;",PRED_FAIL: ambiguous column name: Airline
flight_2,Which airlines have less than 200 flights?,SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  <  200,"SELECT Airline
FROM flights
GROUP BY Airline
HAVING COUNT(*) < 200;",MISMATCH
flight_2,"What are flight numbers of Airline ""United Airlines""?","SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRLINES AS T2 ON T2.uid  =  T1.Airline WHERE T2.Airline  =  ""United Airlines""",SELECT FlightNo FROM flights WHERE Airline = 'United Airlines';,MISMATCH
flight_2,Which flight numbers correspond to United Airlines flights?,"SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRLINES AS T2 ON T2.uid  =  T1.Airline WHERE T2.Airline  =  ""United Airlines""","SELECT FlightNo
FROM flights
WHERE Airline = 'United Airlines';",MISMATCH
flight_2,"What are flight numbers of flights departing from Airport ""APG""?","SELECT FlightNo FROM FLIGHTS WHERE SourceAirport  =  ""APG""","SELECT FlightNo
FROM flights
WHERE SourceAirport = (
  SELECT AirportCode
  FROM airports
  WHERE AirportName = 'APG'
);",MATCH
flight_2,Give the flight numbers of flights leaving from APG.,"SELECT FlightNo FROM FLIGHTS WHERE SourceAirport  =  ""APG""","SELECT FlightNo
FROM flights
WHERE SourceAirport = (SELECT AirportCode FROM airports WHERE City = 'APG');",MATCH
flight_2,"What are flight numbers of flights arriving at Airport ""APG""?","SELECT FlightNo FROM FLIGHTS WHERE DestAirport  =  ""APG""","SELECT FlightNo
FROM flights
WHERE DestAirport = (SELECT AirportCode FROM airports WHERE AirportName = 'APG');",MATCH
flight_2,Give the flight numbers of flights landing at APG.,"SELECT FlightNo FROM FLIGHTS WHERE DestAirport  =  ""APG""","SELECT FlightNo
FROM flights
WHERE DestAirport = (SELECT AirportCode FROM airports WHERE AirportName = 'APG' OR AirportCode = 'APG');",MATCH
flight_2,"What are flight numbers of flights departing from City ""Aberdeen ""?","SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.SourceAirport   =  T2.AirportCode WHERE T2.City  =  ""Aberdeen""","SELECT FlightNo
FROM flights
WHERE SourceAirport = (
  SELECT AirportCode
  FROM airports
  WHERE AirportName = 'Aberdeen'
);",MATCH
flight_2,Give the flight numbers of flights leaving from Aberdeen.,"SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.SourceAirport   =  T2.AirportCode WHERE T2.City  =  ""Aberdeen""","SELECT FlightNo
FROM flights
WHERE SourceAirport = (
  SELECT AirportCode
  FROM airports
  WHERE AirportName = 'Aberdeen'
);",MATCH
flight_2,"What are flight numbers of flights arriving at City ""Aberdeen""?","SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport   =  T2.AirportCode WHERE T2.City  =  ""Aberdeen""","SELECT FlightNo
FROM flights
WHERE DestAirport = (
  SELECT AirportCode
  FROM airports
  WHERE AirportName = 'Aberdeen'
);",MATCH
flight_2,Give the flight numbers of flights arriving in Aberdeen.,"SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport   =  T2.AirportCode WHERE T2.City  =  ""Aberdeen""","SELECT FlightNo
FROM flights
WHERE DestAirport = (
  SELECT AirportCode
  FROM airports
  WHERE AirportName = 'Aberdeen'
);",MATCH
flight_2,Find the number of flights landing in the city of Aberdeen or Abilene.,"SELECT count(*) FROM Flights AS T1 JOIN Airports AS T2 ON T1.DestAirport  =  T2.AirportCode WHERE T2.city  =  ""Aberdeen"" OR T2.city  =  ""Abilene""","SELECT COUNT(*) FROM flights WHERE DestAirport IN (SELECT AirportCode FROM airports WHERE City IN ('Aberdeen', 'Abilene'));",MATCH
flight_2,How many flights land in Aberdeen or Abilene?,"SELECT count(*) FROM Flights AS T1 JOIN Airports AS T2 ON T1.DestAirport  =  T2.AirportCode WHERE T2.city  =  ""Aberdeen"" OR T2.city  =  ""Abilene""","SELECT COUNT(*) FROM flights WHERE DestAirport IN ('ABerdeen', 'ABilene') ;",MATCH
flight_2,Find the name of airports which do not have any flight in and out.,SELECT AirportName FROM Airports WHERE AirportCode NOT IN (SELECT SourceAirport FROM Flights UNION SELECT DestAirport FROM Flights),"SELECT City 
FROM airports 
WHERE AirportCode NOT IN (
  SELECT DestAirport FROM flights 
  UNION ALL
  SELECT SourceAirport FROM flights
)",MISMATCH
flight_2,Which airports do not have departing or arriving flights?,SELECT AirportName FROM Airports WHERE AirportCode NOT IN (SELECT SourceAirport FROM Flights UNION SELECT DestAirport FROM Flights),"To find airports that do not have any departing or arriving flights, we can use a left outer join to combine the airports table with the flights table on the AirportCode column for both SourceAirport and DestAirport. We can then filter the results to only include airports where there are no matching flights. Here's the SQL query:

```sql
SELECT a.AirportCode, a.AirportName
FROM airports a
LEFT OUTER JO","PRED_FAIL: near ""To"": syntax error"
employee_hire_evaluation,How many employees are there?,SELECT count(*) FROM employee,SELECT COUNT(*) FROM employee;,MATCH
employee_hire_evaluation,Count the number of employees,SELECT count(*) FROM employee,SELECT COUNT(*) FROM employee;,MATCH
employee_hire_evaluation,Sort employee names by their age in ascending order.,SELECT name FROM employee ORDER BY age,"SELECT Name, Age
FROM employee
ORDER BY Age ASC;",MISMATCH
employee_hire_evaluation,List the names of employees and sort in ascending order of age.,SELECT name FROM employee ORDER BY age,"SELECT Name, Age FROM employee
ORDER BY Age ASC;",MISMATCH
employee_hire_evaluation,What is the number of employees from each city?,"SELECT count(*) ,  city FROM employee GROUP BY city","SELECT City, COUNT(Employee_ID) as Number_of_Employees
FROM employee
GROUP BY City;",MISMATCH
employee_hire_evaluation,Count the number of employees for each city.,"SELECT count(*) ,  city FROM employee GROUP BY city","SELECT City, COUNT(Employee_ID) as Number_of_Employees
FROM employee
GROUP BY City;",MISMATCH
employee_hire_evaluation,Which cities do more than one employee under age 30 come from?,SELECT city FROM employee WHERE age  <  30 GROUP BY city HAVING count(*)  >  1,"SELECT DISTINCT city
FROM employee
WHERE Age < 30
GROUP BY city
HAVING (SELECT COUNT(*) FROM employee e2
        WHERE e2.City = e.City AND Age < 30) > 1;",PRED_FAIL: no such column: e.City
employee_hire_evaluation,Find the cities that have more than one employee under age 30.,SELECT city FROM employee WHERE age  <  30 GROUP BY city HAVING count(*)  >  1,"SELECT DISTINCT city
FROM employee
WHERE Age < 30
GROUP BY city
HAVING COUNT(*) > 1;",MATCH
employee_hire_evaluation,Find the number of shops in each location.,"SELECT count(*) ,  LOCATION FROM shop GROUP BY LOCATION","SELECT Location, COUNT(Shop_ID) as Number_of_Shops
FROM shop
GROUP BY Location;",MISMATCH
employee_hire_evaluation,How many shops are there in each location?,"SELECT count(*) ,  LOCATION FROM shop GROUP BY LOCATION","SELECT Location, COUNT(Shop_ID) as Number_of_Shops
FROM shop
GROUP BY Location;",MISMATCH
employee_hire_evaluation,Find the manager name and district of the shop whose number of products is the largest.,"SELECT manager_name ,  district FROM shop ORDER BY number_products DESC LIMIT 1","SELECT s.Name as Manager_name, sh.District
FROM shop sh
JOIN hiring h ON sh.Shop_ID = h.Shop_ID
JOIN employee e ON h.Employee_ID = e.Employee_ID
WHERE Number_products = (
  SELECT MAX(Number_products) FROM shop
) ;",PRED_FAIL: no such column: s.Name
employee_hire_evaluation,What are the manager name and district of the shop that sells the largest number of products?,"SELECT manager_name ,  district FROM shop ORDER BY number_products DESC LIMIT 1","To find the manager name and district of the shop that sells the largest number of products, you can use the following SQL query:

```sql
SELECT s.Name AS shop_name, sh.District
FROM shop sh
JOIN (
  SELECT Shop_ID, COUNT(*) AS num_products
  FROM hiring h
  GROUP BY h.Shop_ID
  ORDER BY num_products DESC
  LIMIT ","PRED_FAIL: near ""To"": syntax error"
employee_hire_evaluation,find the minimum and maximum number of products of all stores.,"SELECT min(Number_products) ,  max(Number_products) FROM shop","SELECT MIN(shop.Number_products) as ""Minimum_Number_of_Products"", MAX(shop.Number_products) as ""Maximum_Number_of_Products""
FROM shop;",MATCH
employee_hire_evaluation,What are the minimum and maximum number of products across all the shops?,"SELECT min(Number_products) ,  max(Number_products) FROM shop","SELECT MIN(Number_products) AS min_products, MAX(Number_products) AS max_products
FROM shop;",MATCH
employee_hire_evaluation,"Return the name, location and district of all shops in descending order of number of products.","SELECT name ,  LOCATION ,  district FROM shop ORDER BY number_products DESC","SELECT shop.Name, shop.Location, shop.District
FROM shop
ORDER BY shop.Number_products DESC;",MATCH
employee_hire_evaluation,"Sort all the shops by number products in descending order, and return the name, location and district of each shop.","SELECT name ,  LOCATION ,  district FROM shop ORDER BY number_products DESC","SELECT Name, Location, District
FROM shop
ORDER BY Number_products DESC;",MATCH
